id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
70,msg24719177,https://bitcointalk.org/index.php?topic=2318717.0,msg24716897,6388,Announcements (Altcoins),2017-11-17 05:45:06,Stunna,Legendary,2380,1130,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Also, I find it really bold to be calling out a 'newbie' account when your account densuj is seemingly purchased.  Quote from: densuj on November 02, 2016, 05:16:10 AM In my opinion gambling becomes addiction because of if i have been losing it make me curious and that is make me addiction of gambling.   Quote from: densuj on October 15, 2016, 07:21:36 AM Hello manager? I wanna change the wallet to here : 1DENSUJ1RRhPDpSrbMefX6WfR5z9gCkW2W  and i have sent PM, thank you so much.  So essentially you went from speaking broken english and spamming tons of posts to get signature campaign money to becoming an expert on financing and online gaming within a matter of months? Any comment on this",True
71,msg24719289,https://bitcointalk.org/index.php?topic=2318717.0,msg24716897,6388,Announcements (Altcoins),2017-11-17 05:48:55,legendbtc,Hero Member,770,500,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Yes, he didn't provide any details about the conference and if it is done you can send a live video streaming so that people start believing. I think better share the details with the community so that everyone will start believing you.",True
72,msg24719345,https://bitcointalk.org/index.php?topic=2318717.0,msg24719177,6388,Announcements (Altcoins),2017-11-17 05:50:38,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Bitcointalk is just one of the avenues where we're trying to get the word out. I've created an official viabet.io account a while ago but we ran into several problems. One of the things with bitcointalk is that as a newbie, junior or whatever you cannot create and maintain ANN, or bounty threads with pictures, links etc, you cannot wear a signature, and avatar (for advertising)... You're limited to a number of posts you can post, as well as being able to send personal messages. We have to send out dozens of PM's every single day in order to keep up with questions and bounty campaign inquiries. We just couldn't do that with a newbie account, hence we went with an account that had no limitations in place. As far as I'm aware that is not against the rules of this forum.",True
73,msg24719386,https://bitcointalk.org/index.php?topic=2318717.0,msg24719289,6388,Announcements (Altcoins),2017-11-17 05:52:10,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Yeah, thanks. That's something we're working on. I'm aware the fact that we're ""anonymous"" makes us an easy target for trolls but we were prepared for this from the very start.",True
74,msg24719455,https://bitcointalk.org/index.php?topic=2318717.0,msg24719345,6388,Announcements (Altcoins),2017-11-17 05:54:30,Stunna,Legendary,2380,1130,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Buying accounts isn't against the forum rules, the only reason I point this out is because you belittled a guy for having a low post count. In my opinion there's nothing that terrible about buying an account and posting on it or entering signature campaigns but if you're buying an account with history to use the rank/reputation to raise funds it's fairly unethical.  That being said since you have confirmed you aren't Densuj, who exactly are you. Would you like to share any of your past projects or team history at all, what would compel anyone to invest in this. What gives an investor any sort of insurance that you aren't just running a dozen ICO's and pocketing the money.  I mean just to break this down Bought forum account No past history or projects Claiming higher amount raised than able/willing to prove  I don't enjoy making posts like this but sometimes the writing is simply on the wall. I bet if you shared past projects/personal history you'd raise significantly more.",True
75,msg24719798,https://bitcointalk.org/index.php?topic=2318717.0,msg24719455,6388,Announcements (Altcoins),2017-11-17 06:04:10,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"    To be fair I wasn't trying to belittle anyone. I just wanted to highlight the fact the guy created a dummy account for the sole purpose of trolling our project. (You can check the post history to confirm this.)  As I've mentioned we're working on this and this wasn't the intention of this account at all (though this seemed obvious to us, however naive that may seem).  We have an interview up https://www.bitcoin-millionaire.com/viabet-ico/  Probably not up to the high standards of bitcointalk but we're trying to work ourselves up. We could start posting on the viabet.io account if that makes a difference to anyone? We never tried to disguise this project for something that it's not. You won't see us post fake team names, team pages etc...  we'll post ""proof"" but we'll post this on our own time not from being pressured or harrased.",True
76,msg24719998,https://bitcointalk.org/index.php?topic=2318717.0,msg24719798,6388,Announcements (Altcoins),2017-11-17 06:09:41,Stunna,Legendary,2380,1130,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Fair enough, that guy may have some sort of ulterior motive. I'm impressed with the mature response, however I can only recommend people exercise caution until additional info comes out.",True
77,msg24721025,https://bitcointalk.org/index.php?topic=2318717.0,msg24719998,6388,Announcements (Altcoins),2017-11-17 06:35:38,persefona,Member,476,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  What exactly do you mean by that? Exercise caution. Don't really understand,True
78,msg24724051,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-17 07:50:43,snos-boss,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,When does the presale end? I think that all the fees should end before the New Year holidays because then investors will not be so active,True
79,msg24727361,https://bitcointalk.org/index.php?topic=2318717.0,msg24724051,6388,Announcements (Altcoins),2017-11-17 09:06:50,candiela,Member,294,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I think experienced investors of this time will be enough to make a decision,True
80,msg24736304,https://bitcointalk.org/index.php?topic=2318717.0,msg24700990,6388,Announcements (Altcoins),2017-11-17 12:14:25,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"    Online casino, created on the blockchain, deserves more confidence. Since in this case fraudulent tricks can not be turned.",True
81,msg24740270,https://bitcointalk.org/index.php?topic=2318717.0,msg24736304,6388,Announcements (Altcoins),2017-11-17 13:31:57,obulynin,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Here you are right. This is an excellent application of decentralization technology in the gaming industry,True
82,msg24745959,https://bitcointalk.org/index.php?topic=2318717.0,msg24740270,6388,Announcements (Altcoins),2017-11-17 15:19:24,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I think a decentralized system will be able to modernize the gaming industry and bring it to a new level of development and prosperity.,True
83,msg24747346,https://bitcointalk.org/index.php?topic=2318717.0,msg24724051,6388,Announcements (Altcoins),2017-11-17 15:45:25,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  If an investor wants to support a good project and get his share of profit, then he will study the market for this purpose even in the first days of January.",True
84,msg24674344,https://bitcointalk.org/index.php?topic=2318717.0,msg24673452,6388,Announcements (Altcoins),2017-11-16 10:55:11,candiela,Member,294,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Plus, in real life, people can rarely open their game. And on the Viabet platform, this is available to almost everyone",True
85,msg24680064,https://bitcointalk.org/index.php?topic=2318717.0,msg24674344,6388,Announcements (Altcoins),2017-11-16 12:53:48,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   In real life, sometimes you can get a fine for opening a casino. Therefore, online is more suitable in this direction. Will there be age limits on the platform?",True
86,msg24681337,https://bitcointalk.org/index.php?topic=2318717.0,msg24680064,6388,Announcements (Altcoins),2017-11-16 13:17:33,obulynin,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Oh this is an interesting question and how can this be determined?,True
87,msg24688651,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-16 15:32:15,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,I see a lot of information in different news resouses. And news are constantly updated.,True
88,msg24689386,https://bitcointalk.org/index.php?topic=2318717.0,msg24688651,6388,Announcements (Altcoins),2017-11-16 15:46:28,culvert.1986,Member,322,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  And what does that mean for us? That news is often updated?,True
89,msg24689568,https://bitcointalk.org/index.php?topic=2318717.0,msg24681337,6388,Announcements (Altcoins),2017-11-16 15:50:35,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   I do not know, I'm waiting for the representative of the answer. Will there be an age limit on the platform for access to games and how will it be implemented?",True
90,msg24690226,https://bitcointalk.org/index.php?topic=2318717.0,msg24689568,6388,Announcements (Altcoins),2017-11-16 16:02:40,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Most online casinos use a 18 or 21 year age limit. VIABET will be no different for obvious legal reasons. Implementation is not a problem as much as is actually being able to enforce it.  As you probably understand an ""I am over 18"" tickbox will be ineffective in this scenario. Therefore, we are working on our own proprietary blockchain identity verification process. We're also looking into other current projects/developments that would help us achieve this as well, Civic being one of them.",True
91,msg24690664,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-16 16:12:43,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"You have a serious project. I do not think that you will allow the placement of such games, whose stories should be hidden from underage visitors.",True
92,msg24690723,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-16 16:14:05,choice84,Member,378,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Can I buy XVIa tokens directly on your site? Or only through the exchange?,True
93,msg24693559,https://bitcointalk.org/index.php?topic=2318717.0,msg24690723,6388,Announcements (Altcoins),2017-11-16 17:10:35,yaroslava.pryanchikova,Member,252,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I think the exchange APIs can be embedded directly on the Viabet platform.,True
94,msg24693727,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-16 17:13:49,d0nd1ablo,Newbie,9,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,SCAM ALERT!!!!!!!!!!!!!  This is a 100% joke!!  You have raised only 39 ETH - 13.000 USD This is your contract address: https://etherscan.io/address/0x7f9c7aa8a7f467dd5641ba81b218aadd6883e038  You are lying about raised amount!  You are lying about SEC clearance. THERE IS NO SUCH THING AS SEC CLEARANCE. Learn the law before you decide to lie about it.  You are lying about ICE conference participation. I've emailed  Zoe Thomas from Customer Service Executive - they never heard of you.  You are the mastermind behind all those ICO scams:  http://www.krios.io/ http://teamaircoin.org/ https://www.pumped-app.com/ MultraToken - 0x9610165fa8f3883ebd8bef7f3d0860657ea4e6d9 XeniaCoin  - 0x9347a81186287807c1e26a78c172cee9453932d8  And all of this only for the past month!   SCAM ALERT!!!!!!!!!!!!!,True
95,msg24695484,https://bitcointalk.org/index.php?topic=2318717.0,msg24668043,6388,Announcements (Altcoins),2017-11-16 17:49:27,avtaev.savva,Member,244,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  That's great news. I think we should invest in tokens and support developers who create a very needed product.,True
96,msg24697906,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-16 18:43:35,napkin1989,Member,212,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Which time period will the purchase of your company's tokens be in effect?,True
97,msg24699661,https://bitcointalk.org/index.php?topic=2318717.0,msg24697906,6388,Announcements (Altcoins),2017-11-16 19:24:51,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   You mean the pre-sale? The Pre-Sale is currently live and will end November 21st. The ICO will then continue on from December 11th till January 07th, 2018.",True
98,msg24700990,https://bitcointalk.org/index.php?topic=2318717.0,msg24673452,6388,Announcements (Altcoins),2017-11-16 19:55:26,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Only online casino  left. A good idea to have casino on blockchain. Everything is clear and transparant.,True
99,msg24702218,https://bitcointalk.org/index.php?topic=2318717.0,msg24693727,6388,Announcements (Altcoins),2017-11-16 20:22:24,kamvreto,Legendary,1232,1012,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  can you give us more proof about your statement? on the site https://viabet.io the contract address is 0x058306004A2aCFCaF5160142AdCb71e9bb6d38E9,True
100,msg24702283,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-16 20:24:20,OptimusPrime:),Newbie,56,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"As I understand, it will be a casino with cards and sports betting as well. Am I right? Will the betting part look like a Wagerr?",True
101,msg24702826,https://bitcointalk.org/index.php?topic=2318717.0,msg24702283,6388,Announcements (Altcoins),2017-11-16 20:39:06,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Yes, that's pretty accurate. VIABET acts both as a casino and a platform where users will be able to launch their own games. Essentially, you can choose to play against us or other users. Let’s say you want to create a dice game. We can fund your bankroll, use our marketing presence to promote your games and you receive a % of the profits. OR alternatively, you can back the bankroll yourself and enjoy the bulk of the profits while we get a % fee which covers commission for operating, maintaining and administering the plays within the system. It can be a way to earn passive income or a way to receive major payouts! It’s up to each individual users risk tolerance/goals. While we will offer decentralized sports betting, and a list of our own provably fair games, however, our main selling point is the user created casino games.",True
102,msg24703827,https://bitcointalk.org/index.php?topic=2318717.0,msg24702218,6388,Announcements (Altcoins),2017-11-16 21:03:57,d0nd1ablo,Newbie,9,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Check where their smart contact sends all incoming contributions -> https://etherscan.io/address/0x058306004a2acfcaf5160142adcb71e9bb6d38e9#internaltx  You can also read the smart contract source code and see that address 0x7f9c7aa8a7f467dd5641ba81b218aadd6883e038 is being used by 0x058306004a2acfcaf5160142adcb71e9bb6d38e9  It's silly to lie when they use the blockchain and all transactions are transparent.,True
