id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41243125,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-30 21:39:04,REYES07,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Their idea is quite attractive in my mind! Spotless project, absorbing design.  Good luck!",False
79,msg40496840,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 06:04:19,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What are the short-term and long-term goals of AcuteCoin that would be on target?,False
80,msg40497068,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 06:09:23,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Each coin usually has a match to an industrial field because it can be mutually beneficial. For AcuteCoin itself will find a mismatch on an industry when it's busy on the market? And what industry matches this coin?,False
81,msg40497381,https://bitcointalk.org/index.php?topic=3349605.0,msg40496840,2631,Announcements (Altcoins),2018-06-20 06:17:11,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  For the long term itself AcuteCoin gives an explanation in his website like this ""As there are many cryptocurrencies, coins and tokens available to participate in, we see the potential returns that can be generated within days, if you're on time and have access to the correct information. Our platform will bring this opportunity to its members simply because there is power in numbers and we will all earn together. The AcuteCoin Team will expand its roster with more professional traders and analysts to help monitor markets and access information across the globe 24/7 for the benefit of the community. These features are the foundations of AcuteCoin’s long-term plans for a sustainable and viable cryptocurrency platform.""",False
82,msg40518407,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 12:42:01,zainhaider,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",When will the coins be added to the exchanges? And which ones?,False
83,msg40519250,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 12:56:20,probook01,Newbie,4,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",When is the final launch of the finished product planned?,False
84,msg40519695,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 13:03:22,alexanderthegreat2,Newbie,23,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I think this is an excellent idea and tokens will be in high demand since there are a lot of scammers in this area.,False
85,msg40520740,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 13:20:39,chaikacup,Newbie,4,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The road map looks great, I hope the administration will strictly adhere to it.",False
86,msg40521314,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 13:30:43,movieshovie,Newbie,27,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I wonder how this will be done. Good luck in project development.,False
87,msg40523273,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 14:01:35,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How much total AcuteCoin can be mined?,False
88,msg40523940,https://bitcointalk.org/index.php?topic=3349605.0,msg40523273,2631,Announcements (Altcoins),2018-06-20 14:12:26,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  As I know there are about 42,000,000 coins ready to be mined.",False
89,msg40524510,https://bitcointalk.org/index.php?topic=3349605.0,msg40523940,2631,Announcements (Altcoins),2018-06-20 14:21:04,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  Of the total number of coins, what is the current number of coins that have been successfully mined? And do you know whether the coin is already mined?",False
90,msg40524953,https://bitcointalk.org/index.php?topic=3349605.0,msg40524510,2631,Announcements (Altcoins),2018-06-20 14:28:07,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  If you open the official Acutecoin website there it is described that the mined is currently about 15,000,000 coins for the development and distribution of ICO. For more details please visit the official website directly.",False
91,msg40525674,https://bitcointalk.org/index.php?topic=3349605.0,msg40519250,2631,Announcements (Altcoins),2018-06-20 14:38:27,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  As far I know the first version platform will release in June 2018,False
92,msg40526079,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 14:44:52,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Why is blockchain technology the preferred choice for an AcuteCoin system?,False
93,msg40526363,https://bitcointalk.org/index.php?topic=3349605.0,msg40526079,2631,Announcements (Altcoins),2018-06-20 14:49:11,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  Because if uses blockchain technology allows for the utmost security and transparency for all AcuteCoin transactions. I guess so.,False
94,msg40526999,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 14:58:54,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Is there an easy way to take advantage of this coin? If anyone knows please let me know ..,False
95,msg40527591,https://bitcointalk.org/index.php?topic=3349605.0,msg40526999,2631,Announcements (Altcoins),2018-06-20 15:07:59,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  I know that, listen carefully. Step one Deposit your BTC or ETH at the given deposit address, then Buy AcuteCoin coins from XAC exchange, after that lend AcuteCoin coin (XAC) in interbank loan, and please enjoy daily profit up to 2% per day. Very simple is not it.",False
96,msg40459595,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-19 15:40:27,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What are the options users use to generate AcuteCoin?,False
97,msg40460175,https://bitcointalk.org/index.php?topic=3349605.0,msg40459595,2631,Announcements (Altcoins),2018-06-19 15:49:06,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  There are several options for users like AcuteCoin Staking, Crypto Currency Portfolio, Trading, Buy and Sell, Coin Lending, Crypto Currency Mining, Crypto Mobile Currency Exchange and Debit Card service providers, Affiliate Programs, Bounty Programs. That's also if I'm not mistaken. ",False
98,msg40460579,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-19 15:55:00,ErikVohl,Newbie,63,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the purpose of bounty campaign? is that part of the project?,False
99,msg40460883,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-19 15:59:07,JesseHarris,Newbie,48,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Good night . Such plan are getting useful! Really good logo, extraordinary project, assured project!",False
100,msg40461018,https://bitcointalk.org/index.php?topic=3349605.0,msg40460579,2631,Announcements (Altcoins),2018-06-19 16:00:42,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  I think so because it is part of the promotion of this coin to be introduced to the users of crypto.,False
101,msg40461369,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-19 16:05:28,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How does the team expand the global marketplace?,False
102,msg40461694,https://bitcointalk.org/index.php?topic=3349605.0,msg40461369,2631,Announcements (Altcoins),2018-06-19 16:09:29,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  We envision that in the nearest future, there will be an expected membership growth of over 5,000 members and vendors who trade actively in the AcuteCoin Marketplace. Based on demand, the more the number of people using AcuteCoin’s, the higher the amount of the daily gain and profit. Source website",False
103,msg40462236,https://bitcointalk.org/index.php?topic=3349605.0,msg40461694,2631,Announcements (Altcoins),2018-06-19 16:16:24,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  Envision ?? Wooww.. Are they just dreaming when writing whitepapers? Why is not given a vision and mission more reality? Sounds pretty weird to me. ,False
104,msg40488147,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 01:27:21,HolyGrey,Newbie,72,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Are you working to list this coin on major exchange like Binance already?,False
105,msg40488339,https://bitcointalk.org/index.php?topic=3349605.0,msg40462480,2631,Announcements (Altcoins),2018-06-20 01:34:47,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  This cant be predicted, but the team can start working to reach the target as soon as possible, through promotions.",False
106,msg40488413,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 01:37:35,GrahamHood,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",When will the mining system start?,False
107,msg40488667,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 01:47:03,sirJihan,Newbie,19,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Do I need to pass KYC in order to contribute in the sales?,False
108,msg40489290,https://bitcointalk.org/index.php?topic=3349605.0,msg40488667,2631,Announcements (Altcoins),2018-06-20 02:09:45,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  Currently there is no KYC for investors, you can join their group to get latest infromation",False
109,msg40489647,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 02:23:17,Hanpixiry,Newbie,39,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Greetings team! Expect you detect enough resources to evolve your business. Extraordinary design, well-advised job, riveting logo.",False
110,msg40490058,https://bitcointalk.org/index.php?topic=3349605.0,msg40488413,2631,Announcements (Altcoins),2018-06-20 02:36:59,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  Mining pool is planned to be released In August 2018 as written on the website,False
111,msg40490296,https://bitcointalk.org/index.php?topic=3349605.0,msg40490058,2631,Announcements (Altcoins),2018-06-20 02:45:24,GrahamHood,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  And after that, we can start earn XAC coin from mining?",False
112,msg40492886,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 04:10:27,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What do you mean about pre-mined tokens? And what is the nuance?,False
113,msg40493764,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 04:38:34,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Of the 10,000,000 targeted ICO coins, how much confidence will you plan to run until the sixth round will touch $ 1.20?",False
114,msg40493997,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 04:45:47,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Actually what is the main target of this coin made? Does anyone know?,False
115,msg40495032,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-20 05:14:35,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","When online wallets are hacked by others or lose devices for being stolen or also losing access because the device was destroyed by a disaster like a natural disaster, is there any guarantee given by AcuteCoin if this happens to the users?",False
116,msg40427122,https://bitcointalk.org/index.php?topic=3349605.0,msg40426708,2631,Announcements (Altcoins),2018-06-19 07:11:21,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  In fact, I think this is a great project because it does not want to trap people with the lure at the time of promotion, but not in accordance with reality. And what the team did was clearly suggest that before joining the project in this project it should find out for themselves the advantages provided.",False
117,msg40427601,https://bitcointalk.org/index.php?topic=3349605.0,msg40427122,2631,Announcements (Altcoins),2018-06-19 07:20:41,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  How people can know the advantages of this project while the information presented is not complete, and of the many questions that enter the manager only answer at the beginning of this thread. And you still think that this is a promising project? Whereas it is very difficult to discuss with the teams.",False
118,msg40428304,https://bitcointalk.org/index.php?topic=3349605.0,msg40427601,2631,Announcements (Altcoins),2018-06-19 07:34:09,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  To discuss with the team or with other members you may visit the Acutecoin telegram at https://t.me/AcuteCoinGroup and you can ask any questions there.,False
119,msg40428773,https://bitcointalk.org/index.php?topic=3349605.0,msg40428304,2631,Announcements (Altcoins),2018-06-19 07:43:36,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  If all are delegated in telegram group then what is the function of this ANN? While many people are curious about the project they are making, there is no single team that can help to explain the project they are touting. From telegram group I have also visited and not much different from this ANN, there is no team active there. So who can be trusted right now?",False
120,msg40433200,https://bitcointalk.org/index.php?topic=3349605.0,msg40428773,2631,Announcements (Altcoins),2018-06-19 09:03:09,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  It may be that the team is currently busy doing with the achievement of their sales target. Keep thinking positive and hoping for the best of this project. Because if the project is successful will be more coloring the world of cryptocurrency.,False
