id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg36325740,https://bitcointalk.org/index.php?topic=3096913.0,msg35203866,40786,Marketplace (Altcoins),2018-05-04 19:17:26,Nginende,Member,210,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",  Week #8 (28/04 - 04/05) Twitter profile: https://twitter.com/Easy_Sem Retweets and likes: 1. https://twitter.com/timeboxnetwork/status/990983946279235585 2. https://twitter.com/timeboxnetwork/status/991328085483118595 3. https://twitter.com/timeboxnetwork/status/991640660712329217 4. https://twitter.com/timeboxnetwork/status/992459577294761985 Tweets: 1. https://twitter.com/Easy_Sem/status/991652485248028672,True
56,msg35734904,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 16:58:26,Ramadhoni060616,Newbie,434,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲","Total tokens are already included in the spreadsheets. hopefully this token is listed on the exchange, and when will the token be distributed ...",True
57,msg35736702,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 17:24:30,Obi One,Sr. Member,518,263,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week - 21.04.2018-27.04.2018  Twitter Campaign  Twitter: @VitalyDeis https://twitter.com/VitalyDeis Followers: 10100 Number on the spreadsheet: 1608  Tweets: https://twitter.com/VitalyDeis/status/988095963591073793  Retweets and likes: https://twitter.com/timeboxnetwork/status/976683864121778176 https://twitter.com/timeboxnetwork/status/975651488096690176 https://twitter.com/timeboxnetwork/status/978879274051624960,True
58,msg35745067,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 19:36:16,sanya60,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 7 22.04-28.04        Twitter Link:https://twitter.com/uk1imo81    Spreadsheet: 2200 Retweet: 1.https://twitter.com/timeboxnetwork/status/984722903324241920 2.https://twitter.com/timeboxnetwork/status/975651488096690176 3.https://twitter.com/timeboxnetwork/status/975649800296185856 Tweet: 1.https://twitter.com/uk1imo81/status/989938424747618304,True
59,msg35748046,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 20:24:15,gimpo,Member,252,24,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲","Why did you write your reports, the bounty has long ended. We are waiting for distribution of tokens. Do something more useful.",True
60,msg35752937,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 21:55:59,JaoBadjap,Full Member,336,132,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",50 Stakes in Total  = 16TB ?,True
61,msg35753700,https://bitcointalk.org/index.php?topic=3096913.0,msg33539071,40786,Marketplace (Altcoins),2018-04-27 22:12:34,Amatory,Newbie,260,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   #Week  (  21-27 Apr  )  Bitcointalk Username : Amatory Twitter Campaign Twitter Link: https://twitter.com/x0ma81 My number on spreadsheets : 1654  Retweets: https://twitter.com/timeboxnetwork/status/984722903324241920 https://twitter.com/timeboxnetwork/status/975670531801272320 https://twitter.com/timeboxnetwork/status/975651488096690176  My custom Tweets: https://twitter.com/x0ma81/status/989988514656907265,True
62,msg35768960,https://bitcointalk.org/index.php?topic=3096913.0,msg35220312,40786,Marketplace (Altcoins),2018-04-28 05:46:19,tumis,Member,560,22,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   week 6 (21.04-27.04 ) TWITTER Spreadsheet: 433 Twitter username: @_typerexpert_PL Twitter url: https://twitter.com/_typerexpert_PL Followers: 1435   Retweets:  https://twitter.com/timeboxnetwork/status/978879274051624960 https://twitter.com/timeboxnetwork/status/976359441330143232 https://twitter.com/timeboxnetwork/status/976683864121778176  Tweets:  https://twitter.com/_typerexpert_PL/status/989988200818061312,True
63,msg35775320,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-28 07:50:42,ardi96,Newbie,140,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",week: 3 (21/04/2018-2/04/2018) #twitter twitter name:  @ardhy9696 twitter profil url : https://twitter.com/ardhy9696 followers:4700 spreadsheet:1946  tweet: https://twitter.com/ardhy9696/status/989201207393570816  retweet: https://twitter.com/timeboxnetwork/status/979637163204657152 https://twitter.com/timeboxnetwork/status/978879274051624960 https://twitter.com/timeboxnetwork/status/978477011432751105 https://twitter.com/timeboxnetwork/status/977106337946456064,True
64,msg35786979,https://bitcointalk.org/index.php?topic=3096913.0,msg35234127,40786,Marketplace (Altcoins),2018-04-28 11:04:57,ajiejot,Full Member,392,112,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",  Twitter link: https://twitter.com/pearlasWolf_ Twitter username: @pearlasWolf_ Followers: 5000+  Week 8 (April 28 to May 4) Retweet: 1. https://twitter.com/timeboxnetwork/status/975651488096690176 2. https://twitter.com/timeboxnetwork/status/975040090438189057 3. Tweet with  #BTC #ETH #Timebox: 1. https://twitter.com/pearlasWolf_/status/990185043690569729,True
65,msg35789239,https://bitcointalk.org/index.php?topic=3096913.0,msg35230852,40786,Marketplace (Altcoins),2018-04-28 11:40:08,shakil1990,Newbie,140,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 8 (28.04-04.05) Retweet: 1. https://twitter.com/timeboxnetwork/status/970949126568386560 2. https://twitter.com/timeboxnetwork/status/970640304435941376 3. Tweet: 1. https://twitter.com/bitking24/status/990536903228182528,True
66,msg35806599,https://bitcointalk.org/index.php?topic=3096913.0,msg35239879,40786,Marketplace (Altcoins),2018-04-28 15:52:09,Ekaterina6360,Newbie,238,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   'Week X (Apr 22 Apr 28) Retweet: 1 https://twitter.com/timeboxnetwork/status/975035733940477955 2 https://twitter.com/timeboxnetwork/status/973854553140445184 2 https://twitter.com/timeboxnetwork/status/971995583719157766 Tweets: 1 https://twitter.com/beiikobakin/status/989884631070617600,True
67,msg35814871,https://bitcointalk.org/index.php?topic=3096913.0,msg35274179,40786,Marketplace (Altcoins),2018-04-28 17:56:31,shlyapiks,Newbie,168,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲", ,True
68,msg35706919,https://bitcointalk.org/index.php?topic=3096913.0,msg35144953,40786,Marketplace (Altcoins),2018-04-27 10:26:08,GodForSakenPain,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",      Week 7 : Apr 21 to Apr 27  Twitter Twitter Link :  https://twitter.com/CryptoSaken  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/976359441330143232 2. URL - https://twitter.com/timeboxnetwork/status/975651488096690176 3. URL - https://twitter.com/timeboxnetwork/status/971314600531591169  Tweet  1. URL - https://twitter.com/CryptoSaken/status/989429486474051585,True
69,msg35706957,https://bitcointalk.org/index.php?topic=3096913.0,msg35141767,40786,Marketplace (Altcoins),2018-04-27 10:26:51,currencydesigner123,Newbie,252,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/C_designer41  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/977054538086596608 2. URL - https://twitter.com/timeboxnetwork/status/975670531801272320 3. URL - https://twitter.com/timeboxnetwork/status/975651488096690176  Tweet  1. URL - https://twitter.com/C_designer41/status/988286107941941248,True
70,msg35706983,https://bitcointalk.org/index.php?topic=3096913.0,msg35143595,40786,Marketplace (Altcoins),2018-04-27 10:27:07,cryptojohn9,Newbie,168,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",      Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/IL0veCrypto  Retweet + Like :  1. URL -  https://twitter.com/timeboxnetwork/status/983616983059935232 2. URL -  https://twitter.com/timeboxnetwork/status/984014667528974336 3. URL -  https://twitter.com/timeboxnetwork/status/984722903324241920  Tweet  1. URL -  https://twitter.com/IL0veCrypto/status/987561696993599489,True
71,msg35707544,https://bitcointalk.org/index.php?topic=3096913.0,msg35140341,40786,Marketplace (Altcoins),2018-04-27 10:36:13,CryptoMark2585,Newbie,154,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",     Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/JohnMark2585  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/975670531801272320 2. URL - https://twitter.com/timeboxnetwork/status/976359441330143232 3. URL - https://twitter.com/timeboxnetwork/status/971711543007100928  Tweet  1. URL - https://twitter.com/JohnMark2585/status/988658397972058113,True
72,msg35707741,https://bitcointalk.org/index.php?topic=3096913.0,msg35145356,40786,Marketplace (Altcoins),2018-04-27 10:39:06,Hernandez44,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",      Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/MeCryptoLover  Retweet + Like :  1. URL -  https://twitter.com/timeboxnetwork/status/984722903324241920 2. URL - https://twitter.com/timeboxnetwork/status/971995583719157766 3. URL - https://twitter.com/timeboxnetwork/status/975040090438189057  Tweet  1. URL -  https://twitter.com/MeCryptoLover/status/987538874132873219,True
73,msg35708093,https://bitcointalk.org/index.php?topic=3096913.0,msg35155600,40786,Marketplace (Altcoins),2018-04-27 10:44:02,jasonmattson,Jr. Member,154,4,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",     Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/jasonmattson99  Retweet + Like :  1. URL -  https://twitter.com/timeboxnetwork/status/977106337946456064 2. URL -  https://twitter.com/timeboxnetwork/status/982592212784463872 3. URL -  https://twitter.com/timeboxnetwork/status/983616983059935232 3. URL -  https://twitter.com/timeboxnetwork/status/984014667528974336  Tweet  1. URL - https://twitter.com/jasonmattson99/status/987520033193525250 2. URL - https://twitter.com/jasonmattson99/status/988708997409554432,True
74,msg35708464,https://bitcointalk.org/index.php?topic=3096913.0,msg35140981,40786,Marketplace (Altcoins),2018-04-27 10:49:00,Jones12,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",     Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/ThisIsCryptoo  Retweet + Like :  1. URL -  https://twitter.com/timeboxnetwork/status/983616983059935232 2. URL -  https://twitter.com/timeboxnetwork/status/982592212784463872 3. URL -  https://twitter.com/timeboxnetwork/status/971995583719157766  Tweet  1. URL -  https://twitter.com/ThisIsCryptoo/status/987594516000526337,True
75,msg35710450,https://bitcointalk.org/index.php?topic=3096913.0,msg35149529,40786,Marketplace (Altcoins),2018-04-27 11:20:27,LifeSunder,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/LifeSunder  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/971345825371635712 2. URL - https://twitter.com/timeboxnetwork/status/971314600531591169 3. URL - https://twitter.com/timeboxnetwork/status/971296649610977280  Tweet  1. URL - https://twitter.com/LifeSunder/status/988658331182030848,True
76,msg35711150,https://bitcointalk.org/index.php?topic=3096913.0,msg35153006,40786,Marketplace (Altcoins),2018-04-27 11:30:50,voom360,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/aidenfrankie   Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/971995583719157766 2. URL - https://twitter.com/timeboxnetwork/status/977106337946456064 3. URL - https://twitter.com/timeboxnetwork/status/973854553140445184  Tweet  1. URL - https://twitter.com/aidenfrankie/status/988639235933552640,True
77,msg35711272,https://bitcointalk.org/index.php?topic=3096913.0,msg35166801,40786,Marketplace (Altcoins),2018-04-27 11:32:42,albertcrypto110,Jr. Member,140,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",     Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/albertcrypto110  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/978477011432751105 2. URL - https://twitter.com/timeboxnetwork/status/977106337946456064 3. URL - https://twitter.com/timeboxnetwork/status/976683864121778176  Tweet  1. URL - https://twitter.com/albertcrypto110/status/989403751592091648,True
78,msg35711702,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 11:39:26,maxbet17,Newbie,210,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Twitter Campaign  Twitter Url: https://twitter.com/NazarAjax  Week: 7 (22/04- 28/04)  Retweet: 1.https://twitter.com/timeboxnetwork/status/979637163204657152 2.https://twitter.com/timeboxnetwork/status/978879274051624960 3.https://twitter.com/timeboxnetwork/status/978477011432751105  Tweet: 1.https://twitter.com/NazarAjax/status/989831191913291779,True
79,msg35712527,https://bitcointalk.org/index.php?topic=3096913.0,msg35173732,40786,Marketplace (Altcoins),2018-04-27 11:51:37,millar1988,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",     Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/millar1988  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/978879274051624960 2. URL - https://twitter.com/timeboxnetwork/status/977106337946456064 3. URL - https://twitter.com/timeboxnetwork/status/975651488096690176  Tweet  1. URL - https://twitter.com/millar1988/status/988691624036200448,True
80,msg35712921,https://bitcointalk.org/index.php?topic=3096913.0,msg35158599,40786,Marketplace (Altcoins),2018-04-27 11:57:16,cryptonoel,Newbie,140,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/cryptonoel17  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/978477011432751105 2. URL - https://twitter.com/timeboxnetwork/status/976359441330143232 3. URL - https://twitter.com/timeboxnetwork/status/971345825371635712  Tweet  1. URL - https://twitter.com/cryptonoel17/status/989363939858268160,True
81,msg35714137,https://bitcointalk.org/index.php?topic=3096913.0,msg35160699,40786,Marketplace (Altcoins),2018-04-27 12:14:59,cryptofreak42o,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/CryptoFreak24  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/976359441330143232 2. URL - https://twitter.com/timeboxnetwork/status/975670531801272320 3. URL - https://twitter.com/timeboxnetwork/status/975651488096690176  Tweet  1. URL - https://twitter.com/CryptoFreak24/status/988683135574392832,True
82,msg35714491,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 12:20:34,derreppe,Jr. Member,238,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week #7 :  21 april - 27 april  WEEKLY REPORT Telegram Username : @Syahrunsyah30  TWITTER Twitter Username : @Nelaaa2007 Twitter Profile Link :  https://twitter.com/Nelaaa2007 Twitter Followers : 1115 o Retweets & Like :    1. https://twitter.com/timeboxnetwork/status/975651488096690176    2. https://twitter.com/timeboxnetwork/status/975649800296185856    3. https://twitter.com/timeboxnetwork/status/975035733940477955 TWEET : 1. https://twitter.com/Nelaaa2007/status/988030740116815872,True
83,msg35714820,https://bitcointalk.org/index.php?topic=3096913.0,msg35157408,40786,Marketplace (Altcoins),2018-04-27 12:25:14,chaosrift,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",     Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/justmonroereese  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/977054538086596608 2. URL - https://twitter.com/timeboxnetwork/status/976683864121778176 3. URL - https://twitter.com/timeboxnetwork/status/976359441330143232  Tweet  1. URL - https://twitter.com/justmonroereese/status/988644615329738757,True
84,msg35715362,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-27 12:32:59,knix swe,Newbie,168,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week (21/04-27/04) Twitter url: https://mobile.twitter.com/Nahida_akter38 Retweet link: 1.  https://mobile.twitter.com/timeboxnetwork/status/983616983059935232 2.  https://mobile.twitter.com/timeboxnetwork/status/984014667528974336 3.  https://mobile.twitter.com/timeboxnetwork/status/984722903324241920 Tweet link: 1.  https://mobile.twitter.com/Nahida_akter38/status/989843808555696128,True
85,msg35715774,https://bitcointalk.org/index.php?topic=3096913.0,msg35162677,40786,Marketplace (Altcoins),2018-04-27 12:39:09,GalenResty44,Newbie,112,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 7 : Apr 21 to Apr 27  Twitter Twitter Link : https://twitter.com/GalenResty  Retweet + Like :  1. URL - https://twitter.com/timeboxnetwork/status/975035733940477955 2. URL - https://twitter.com/timeboxnetwork/status/973854553140445184 3. URL - https://twitter.com/timeboxnetwork/status/977106337946456064  Tweet  1. URL - https://twitter.com/GalenResty/status/988687115083902976,True
