id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
207,msg25904831,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-07 10:19:07,glade_orchardson,Newbie,19,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Has the card giveaway promotion started?,False
208,msg25909332,https://bitcointalk.org/index.php?topic=2286053.0,msg25904831,11758,Announcements (Altcoins),2017-12-07 11:42:28,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   The crypto debit card giveaway starts today!.https://www.coinstaker.com/cointed-crypto-debit-card-giveaway,False
209,msg25961182,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-08 09:04:09,MonkeyMadness,Newbie,11,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Is Myetherwallet the place where I will receive the CTD after a purchase?,False
210,msg25964987,https://bitcointalk.org/index.php?topic=2286053.0,msg25961182,11758,Announcements (Altcoins),2017-12-08 10:18:37,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Yes if you are using myetherwallet you will receive the tokens there after the purchase,False
211,msg25436237,https://bitcointalk.org/index.php?topic=2286053.0,msg25434346,11758,Announcements (Altcoins),2017-11-29 13:52:06,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   During the Pre-ICO phase, we rewarded the first 1000 who invested a minimum of 20 ETH with a Cointed Limited Card. Due to the high demand, we are continuing this program for ICO campaign too! https://cointedtoken.com/ico/index.php/contribute",False
212,msg25438555,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-29 14:57:59,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Cointed worked with Nvidia and Zotac to create a custom-made GPU that allows for more efficient mining. As well as the cooling and GPU cases have been customized to ensure the increased performance of the whole rig.  The CTD token allows you access to exclusive deals, hardware and software. To learn more visit: https://www.coinstaker.com/nvidia-cointed-creating-ultimate-mining-gpu/",False
213,msg25477145,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-30 08:38:40,UltraHighLow,Newbie,21,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"So In order to receive the card as a gift I have to buy tokens worth 20 ETH? I'm from the Netherlands by the way, so I believe that I can receive the card.",False
214,msg25478352,https://bitcointalk.org/index.php?topic=2286053.0,msg25477145,11758,Announcements (Altcoins),2017-11-30 09:06:02,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"  The first 1,000 participants who invest a minimum of 20 ETH will receive a Cointed Limited Card for free. https://cointedtoken.com/ico/index.php/debit-card-terms Cards  are going to be delivered to the participants after the end of the ICO.",False
215,msg25497323,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-30 15:20:01,TellerTom,Newbie,18,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Can you post some pictures so we could see your mining?,False
216,msg25498822,https://bitcointalk.org/index.php?topic=2286053.0,msg25497323,11758,Announcements (Altcoins),2017-11-30 15:49:19,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"  Yes, as a matter of fact there is a video - https://www.youtube.com/watch?v=3lhUOf7KJxA.",False
217,msg25513501,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-30 20:49:40,Vladdirescu87,Sr. Member,966,264,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Green Mining with Cointed and Nvidia  Mining digital currency is certainly an attractive source of income. Plug in the GPU cards and let the digital gold pour. However, mining bitcoin alone consumes 0.13% of the world’s energy consumption. Fuelling such consumption with anything but renewable energy would have a devastating effect on the environment.  Fortunately, more and more mining facilities are switching to hydro and wind powered energy sources according to the latest Bitcoin News.  Europe’s largest Bitcoin ATMs provider and digital currency exchange Cointed is set to shake up the green mining industry in the later part of Q4/2017.  The team behind Cointed is inspired by always pushing the bar higher and being an example of innovation. To guarantee their clients the best possible service, all the Cointed mining hardware and software is custom made.  https://coinidol.com/green-mining-with-cointed-and-nvidia/",False
218,msg25536878,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-01 08:39:21,WhiteWolfgang,Newbie,17,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Can you link me to your English bounty? Because I can only find the other languages...,False
219,msg25537249,https://bitcointalk.org/index.php?topic=2286053.0,msg25536878,11758,Announcements (Altcoins),2017-12-01 08:47:24,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Here it is: https://bitcointalk.org/index.php?topic=2286249.0,False
220,msg25543365,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-01 10:48:53,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,The Austrian rapper and graffiti artist Skero painted a 250m2 piece on the walls of our mining facility.,False
221,msg25552365,https://bitcointalk.org/index.php?topic=2286053.0,msg25543365,11758,Announcements (Altcoins),2017-12-01 13:31:55,BoldDiver,Newbie,2,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   That's rather awesome.,False
222,msg25709562,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-04 08:38:50,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"We are ramping up! Only after 15days, we are 15% done with our target! Do not miss out! : https://www.coinschedule.com/icos/e1650/cointed-ico.html",False
223,msg25710678,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-04 09:02:25,WhiteWolfgang,Newbie,17,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Can I use some wallet other than myetherwallet?,False
224,msg25720646,https://bitcointalk.org/index.php?topic=2286053.0,msg25710678,11758,Announcements (Altcoins),2017-12-04 12:30:36,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   you can only invest from wallets where you have the private key, otherwise, the funds will be lost. We can not check every wallet out there, so we only support myetherwallet.com",False
225,msg25725072,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-04 13:54:10,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,We are pleased to see so many independent investors giving us reviews! Check out the review by LearntoApply!: https://www.youtube.com/watch?v=mLLgiSoisrA&t=10s,False
226,msg25725216,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-04 13:56:46,Bfljosh,Hero Member,714,500,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Lol like Nvidia and Sapphire are your partners    Funny guy!  Show me some pictures of your 130000 custom made cards for 30 million hahah.  130000 loooooooool,False
227,msg25725364,https://bitcointalk.org/index.php?topic=2286053.0,msg25725216,11758,Announcements (Altcoins),2017-12-04 13:59:12,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   https://www.coinstaker.com/nvidia-cointed-creating-ultimate-mining-gpu/,False
228,msg25725402,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-04 13:59:50,UltraHighLow,Newbie,21,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,I'm a happy owner of 1 ETH worth of CTD ^_^.,False
229,msg25725494,https://bitcointalk.org/index.php?topic=2286053.0,msg25725364,11758,Announcements (Altcoins),2017-12-04 14:02:03,Bfljosh,Hero Member,714,500,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   That proves nothing.  Where is the news from nvidia?  at the ico site AMD is their partner too?,False
230,msg25725833,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-12-04 14:08:18,Bfljosh,Hero Member,714,500,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Yes save the planet with 130k gpus!    Let's say a card is 150 watt.  130000 x 0.150 = 19500 kwh,False
231,msg25080312,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-23 13:40:59,MurrayHead,Newbie,17,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,I really like your idea. Would it be possible to upload more videos about the company so we could see more? Thank you.,False
232,msg25080530,https://bitcointalk.org/index.php?topic=2286053.0,msg25080312,11758,Announcements (Altcoins),2017-11-23 13:44:49,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   We are producing more content and it will be available soon.,False
233,msg25102402,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-23 21:13:27,adabau,Sr. Member,389,250,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Your project looks promising but why people can't see Your profile on linkedin or on facebook, ets? And where I can find ICO address to see how many ETH You already have?",False
234,msg25122813,https://bitcointalk.org/index.php?topic=2286053.0,msg25102402,11758,Announcements (Altcoins),2017-11-24 07:42:55,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Hi, You can google the names of our team members and you will find material about them. The raised amount is on our website https://cointedtoken.com/ And due to legal reasons, we can not post the contract address, you will only get to know it once you accept the terms.",False
235,msg25127897,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-24 09:28:16,PiccardOcto,Newbie,2,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,What are the targeted countries for the ATM expansion?,False
236,msg25135862,https://bitcointalk.org/index.php?topic=2286053.0,msg25127897,11758,Announcements (Altcoins),2017-11-24 12:11:48,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"  We are currently based in Austria, Hungary, Italy, Spain and are looking to expand to Asia as well as open more offices and install more ATMs in Europe.",False
237,msg25138009,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-24 12:50:08,JamesMorriarty,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Could you please share the twitter and facebook links?,False
238,msg25138333,https://bitcointalk.org/index.php?topic=2286053.0,msg25138009,11758,Announcements (Altcoins),2017-11-24 12:55:32,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Here is the Twitter: https://twitter.com/Cointed_ICO and the Facebook: https://www.facebook.com/CointedICO/,False
239,msg25217660,https://bitcointalk.org/index.php?topic=2286053.0,msg25122813,11758,Announcements (Altcoins),2017-11-25 22:03:46,adabau,Sr. Member,389,250,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"  I know that everyone can search these guys in the internet, but it's longer and there are a lot of people with the same name, eth. If You want to keep good money from ICO You must think about people that give You money. Ttherefore You can give active link in Your website...",False
240,msg25260733,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-26 16:39:02,dspencer,Member,126,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"I like the idea of green mining, but aren't GPUs (even last-gen ones) not as green as say another PCI cards?",False
241,msg25297525,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-27 08:45:39,Condition-Beta,Newbie,3,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Hello, I was wondering where is your mining facility stationed?",False
242,msg25301073,https://bitcointalk.org/index.php?topic=2286053.0,msg25297525,11758,Announcements (Altcoins),2017-11-27 10:00:52,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Currently, we have a mining facility in Sweden.",False
243,msg25305907,https://bitcointalk.org/index.php?topic=2286053.0,msg25260733,11758,Announcements (Altcoins),2017-11-27 11:37:52,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   We try to mine with minimal energy footprint, so we chose the optimal variant for us. Since the power we use is produced by water power, we consider it green mining",False
244,msg25314218,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-27 14:02:24,Derixium,Newbie,24,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Please tell me that you are not using any wind generated green electricity??,False
245,msg25314546,https://bitcointalk.org/index.php?topic=2286053.0,msg25314218,11758,Announcements (Altcoins),2017-11-27 14:06:51,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,  We are using water generated electricity.,False
246,msg25333900,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-27 19:54:37,el_rlee,Legendary,1580,1005,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,could you comment on this: http://bitrush-shareholders.com/charli-aho-daniil-orlov-and-false-witness-statements ?,False
247,msg25361547,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-28 09:09:27,Jacob_Goldberg,Newbie,4,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"I have invested some ETH into Cointed, and i am a bit illiterate in tech aspect. Is it possible to transfer CTD token from one wallet to another?",False
248,msg25361733,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-11-28 09:13:15,petreajs,Newbie,66,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,help mining  amd gpu,False
